match_id,players_in_chat,percent_players_in_chat
45868,6,60.0
45869,8,80.0
45870,7,70.0
45871,8,80.0
45872,6,60.0
45873,5,50.0
45874,5,50.0
45875,9,90.0
45876,7,70.0
45877,8,80.0
45878,5,50.0
45879,3,30.0
45880,4,40.0
45881,2,20.0
45882,6,60.0
45883,8,80.0
45884,7,70.0
45885,9,90.0
45886,6,60.0
45887,3,30.0
45888,7,70.0
45889,7,70.0
45890,8,80.0
45891,7,70.0
45892,8,80.0
45893,5,50.0
45894,5,50.0
45895,8,80.0
45896,7,70.0
45897,6,60.0
45898,3,30.0
45899,6,60.0
45900,6,60.0
45901,5,50.0
45902,4,40.0
45903,7,70.0
45904,10,100.0
45905,6,60.0
45906,1,10.0
45907,8,80.0
45908,4,40.0
45909,4,40.0
45910,8,80.0
45911,4,40.0
45912,4,40.0
45913,5,50.0
45914,1,10.0
45915,6,60.0
45916,6,60.0
45917,8,80.0
45918,7,70.0
45919,3,30.0
45920,7,70.0
45921,6,60.0
45922,4,40.0
45923,7,70.0
45924,5,50.0
45925,2,20.0
45926,7,70.0
45927,6,60.0
45928,7,70.0
45929,7,70.0
45930,8,80.0
45931,3,30.0
45932,8,80.0
45933,7,70.0
45934,3,30.0
45935,7,70.0
45936,9,90.0
45937,10,100.0
45938,2,20.0
45939,8,80.0
45940,8,80.0
45941,7,70.0
45942,6,60.0
45943,4,40.0
45944,9,90.0
45945,7,70.0
45946,5,50.0
45947,6,60.0
45948,8,80.0
45949,7,70.0
45950,6,60.0
45951,4,40.0
45952,4,40.0
45953,7,70.0
45954,5,50.0
45955,7,70.0
45956,7,70.0
45957,8,80.0
45958,5,50.0
45959,3,30.0
45960,7,70.0
45961,5,50.0
45962,7,70.0
45963,6,60.0
45964,5,50.0
45965,4,40.0
45966,5,50.0
45967,3,30.0
45968,9,90.0
45969,6,60.0
45970,6,60.0
45971,8,80.0
45972,2,20.0
45973,4,40.0
45974,6,60.0
45975,5,50.0
45976,3,30.0
45977,6,60.0
45978,9,90.0
45979,6,60.0
45980,5,50.0
45981,6,60.0
45982,8,80.0
45983,3,30.0
45984,9,90.0
45985,7,70.0
45986,6,60.0
45987,7,70.0
45988,3,30.0
45989,5,50.0
45990,8,80.0
45991,5,50.0
45992,6,60.0
45993,7,70.0
45994,6,60.0
45995,6,60.0
45996,5,50.0
45997,8,80.0
45998,6,60.0
45999,3,30.0
46000,5,50.0
46001,1,10.0
46002,7,70.0
46003,3,30.0
46004,5,50.0
46005,2,20.0
46006,7,70.0
46007,7,70.0
46008,7,70.0
46009,4,40.0
46010,4,40.0
46011,8,80.0
46012,5,50.0
46013,10,100.0
46014,7,70.0
46015,6,60.0
46016,2,20.0
46017,7,70.0
46018,8,80.0
46019,8,80.0
46020,8,80.0
46021,8,80.0
46022,6,60.0
46023,4,40.0
46024,6,60.0
46025,4,40.0
46026,6,60.0
46027,3,30.0
46028,4,40.0
46029,5,50.0
46030,6,60.0
46031,3,30.0
46032,3,30.0
46033,6,60.0
46034,6,60.0
46035,4,40.0
46036,7,70.0
46037,3,30.0
46038,4,40.0
46039,9,90.0
46040,8,80.0
46041,3,30.0
46042,5,50.0
46043,4,40.0
46044,4,40.0
46045,8,80.0
46046,7,70.0
46047,3,30.0
46048,7,70.0
46049,5,50.0
46050,8,80.0
46051,9,90.0
46052,6,60.0
46053,4,40.0
46054,4,40.0
46055,4,40.0
46056,10,100.0
46057,6,60.0
46058,7,70.0
46059,6,60.0
46060,6,60.0
46061,3,30.0
46062,4,40.0
46063,10,100.0
46064,8,80.0
46065,8,80.0
46066,5,50.0
46067,8,80.0
46068,7,70.0
46070,5,50.0
46071,7,70.0
46072,5,50.0
46073,5,50.0
46074,8,80.0
46075,6,60.0
46076,3,30.0
46077,7,70.0
46078,8,80.0
46079,10,100.0
46080,3,30.0
46081,3,30.0
46082,10,100.0
46083,7,70.0
46084,5,50.0
46085,9,90.0
46086,7,70.0
46087,7,70.0
46088,5,50.0
46089,5,50.0
46090,6,60.0
46091,10,100.0
46092,7,70.0
46093,5,50.0
46094,5,50.0
46095,5,50.0
46096,7,70.0
46097,7,70.0
46098,3,30.0
46099,4,40.0
46100,7,70.0
46101,8,80.0
46102,5,50.0
46103,9,90.0
46104,7,70.0
46105,7,70.0
46106,8,80.0
46107,8,80.0
46108,4,40.0
46109,8,80.0
46110,8,80.0
46111,7,70.0
46112,7,70.0
46113,8,80.0
46114,9,90.0
46115,5,50.0
46116,9,90.0
46117,5,50.0
46118,5,50.0
46119,7,70.0
46120,7,70.0
46121,8,80.0
46122,8,80.0
46123,4,40.0
46124,7,70.0
46125,7,70.0
46126,9,90.0
46127,6,60.0
46129,6,60.0
46130,7,70.0
46131,8,80.0
46132,5,50.0
46133,5,50.0
46134,1,10.0
46135,6,60.0
46136,6,60.0
46137,8,80.0
46138,5,50.0
46139,3,30.0
46140,6,60.0
46141,5,50.0
46142,9,90.0
46143,8,80.0
46144,3,30.0
46145,3,30.0
46146,7,70.0
46147,3,30.0
46148,8,80.0
46149,6,60.0
46150,4,40.0
46151,5,50.0
46152,7,70.0
46153,9,90.0
46154,7,70.0
46155,8,80.0
46156,4,40.0
46157,4,40.0
46158,7,70.0
46159,5,50.0
46160,2,20.0
46161,4,40.0
46162,10,100.0
46163,5,50.0
46164,7,70.0
46165,6,60.0
46166,10,100.0
46167,6,60.0
46168,10,100.0
46169,5,50.0
46170,7,70.0
46171,4,40.0
46172,4,40.0
46173,7,70.0
46174,5,50.0
46175,1,10.0
46176,4,40.0
46177,6,60.0
46178,8,80.0
46179,7,70.0
46180,4,40.0
46181,5,50.0
46182,4,40.0
46183,5,50.0
46184,3,30.0
46185,6,60.0
46186,5,50.0
46187,8,80.0
46188,7,70.0
46189,7,70.0
46190,7,70.0
46191,4,40.0
46192,6,60.0
46193,9,90.0
46194,5,50.0
46195,8,80.0
46196,5,50.0
46197,6,60.0
46198,4,40.0
46199,8,80.0
46200,7,70.0
46201,6,60.0
46202,3,30.0
46203,6,60.0
46204,6,60.0
46205,9,90.0
46206,4,40.0
46207,8,80.0
46208,8,80.0
46209,3,30.0
46210,7,70.0
46211,3,30.0
46212,5,50.0
46213,7,70.0
46214,7,70.0
46215,3,30.0
46216,3,30.0
46217,5,50.0
46218,6,60.0
46219,5,50.0
46220,7,70.0
46221,8,80.0
46222,7,70.0
46223,7,70.0
46224,10,100.0
46225,8,80.0
46226,6,60.0
46227,5,50.0
46228,7,70.0
46229,4,40.0
46230,3,30.0
46231,6,60.0
46232,7,70.0
46233,5,50.0
46234,7,70.0
46235,5,50.0
46236,4,40.0
46237,6,60.0
46238,6,60.0
46239,6,60.0
46240,8,80.0
46241,6,60.0
46242,5,50.0
46243,3,30.0
46244,5,50.0
46245,6,60.0
46246,8,80.0
46247,4,40.0
46248,5,50.0
46249,5,50.0
46250,6,60.0
46251,4,40.0
46252,5,50.0
46253,5,50.0
46254,8,80.0
46255,6,60.0
46256,9,90.0
46257,7,70.0
46258,5,50.0
46259,7,70.0
46260,6,60.0
46261,7,70.0
46262,7,70.0
46263,6,60.0
46264,9,90.0
46265,5,50.0
46266,5,50.0
46267,5,50.0
46268,10,100.0
46269,3,30.0
46271,4,40.0
46272,7,70.0
46273,3,30.0
46274,8,80.0
46275,5,50.0
46276,6,60.0
46277,6,60.0
46278,6,60.0
46279,8,80.0
46280,7,70.0
46281,6,60.0
46282,6,60.0
46283,4,40.0
46284,5,50.0
46285,7,70.0
46286,4,40.0
46287,8,80.0
46288,9,90.0
46289,4,40.0
46290,7,70.0
46291,5,50.0
46292,4,40.0
46293,4,40.0
46294,7,70.0
46295,9,90.0
46296,7,70.0
46297,5,50.0
46298,3,30.0
46299,9,90.0
46300,4,40.0
46301,5,50.0
46302,8,80.0
46303,5,50.0
46304,6,60.0
46305,7,70.0
46306,8,80.0
46307,5,50.0
46308,4,40.0
46309,5,50.0
46310,10,100.0
46311,7,70.0
46312,8,80.0
46313,6,60.0
46314,4,40.0
46315,4,40.0
46316,7,70.0
46317,7,70.0
46318,2,20.0
46319,3,30.0
46320,6,60.0
46321,5,50.0
46322,5,50.0
46323,6,60.0
46324,5,50.0
46325,7,70.0
46326,5,50.0
46327,5,50.0
46328,8,80.0
46329,5,50.0
46330,6,60.0
46331,6,60.0
46332,6,60.0
46333,1,10.0
46334,6,60.0
46335,2,20.0
46336,1,10.0
46337,3,30.0
46338,3,30.0
46339,10,100.0
46340,8,80.0
46341,5,50.0
46342,4,40.0
46343,6,60.0
46344,5,50.0
46345,7,70.0
46346,4,40.0
46347,7,70.0
46348,3,30.0
46349,9,90.0
46350,2,20.0
46351,5,50.0
46352,7,70.0
46353,5,50.0
46354,3,30.0
46355,9,90.0
46356,2,20.0
46357,5,50.0
46358,6,60.0
46359,6,60.0
46360,5,50.0
46361,6,60.0
46362,7,70.0
46363,5,50.0
46364,7,70.0
46365,3,30.0
46366,5,50.0
46367,7,70.0
46368,5,50.0
46369,5,50.0
46370,7,70.0
46371,7,70.0
46372,6,60.0
46373,9,90.0
46374,8,80.0
46375,3,30.0
46376,5,50.0
46377,10,100.0
46378,5,50.0
46379,6,60.0
46380,6,60.0
46381,3,30.0
46382,2,20.0
46383,9,90.0
46384,10,100.0
46385,8,80.0
46386,6,60.0
46387,8,80.0
46388,5,50.0
46389,6,60.0
46390,5,50.0
46391,8,80.0
46392,4,40.0
46393,4,40.0
46394,7,70.0
46395,6,60.0
46396,7,70.0
46397,7,70.0
46398,6,60.0
46399,8,80.0
46400,5,50.0
46401,6,60.0
46402,7,70.0
46403,4,40.0
46404,7,70.0
46405,4,40.0
46406,7,70.0
46407,6,60.0
46408,8,80.0
46409,6,60.0
46410,5,50.0
46411,3,30.0
46412,5,50.0
46413,5,50.0
46414,6,60.0
46415,7,70.0
46416,6,60.0
46417,7,70.0
46419,5,50.0
46420,4,40.0
46421,7,70.0
46422,7,70.0
46423,2,20.0
46424,6,60.0
46425,5,50.0
46426,2,20.0
46427,9,90.0
46428,6,60.0
46429,8,80.0
46430,9,90.0
46431,3,30.0
46432,8,80.0
46433,6,60.0
46434,7,70.0
46435,7,70.0
46436,5,50.0
46437,8,80.0
46438,5,50.0
46439,6,60.0
46440,7,70.0
46441,7,70.0
46442,2,20.0
46443,9,90.0
46444,8,80.0
46445,5,50.0
46446,7,70.0
46447,5,50.0
46448,6,60.0
46449,8,80.0
46450,7,70.0
46451,4,40.0
46452,3,30.0
46453,8,80.0
46454,3,30.0
46455,5,50.0
46456,5,50.0
46457,9,90.0
46458,4,40.0
46459,8,80.0
46460,3,30.0
46461,6,60.0
46462,8,80.0
46463,3,30.0
46464,6,60.0
46465,8,80.0
46466,7,70.0
46467,6,60.0
46468,7,70.0
46469,7,70.0
46470,7,70.0
46471,7,70.0
46472,8,80.0
46473,8,80.0
46474,6,60.0
46475,5,50.0
46476,5,50.0
46477,7,70.0
46478,4,40.0
46479,9,90.0
46480,7,70.0
46481,9,90.0
46482,4,40.0
46483,6,60.0
46484,9,90.0
46485,8,80.0
46486,7,70.0
46487,6,60.0
46488,5,50.0
46489,7,70.0
46490,6,60.0
46491,7,70.0
46492,5,50.0
46493,6,60.0
46494,4,40.0
46495,7,70.0
46496,5,50.0
46497,4,40.0
46498,5,50.0
46499,5,50.0
46500,1,10.0
46501,8,80.0
46502,7,70.0
46503,8,80.0
46504,4,40.0
46505,5,50.0
46506,5,50.0
46507,4,40.0
46508,9,90.0
46509,10,100.0
46510,4,40.0
46511,4,40.0
46512,8,80.0
46513,6,60.0
46514,6,60.0
46515,4,40.0
46516,2,20.0
46517,6,60.0
46518,9,90.0
46519,4,40.0
46520,6,60.0
46521,7,70.0
46522,3,30.0
46523,4,40.0
46524,7,70.0
46525,5,50.0
46526,7,70.0
46527,1,10.0
46528,7,70.0
46529,4,40.0
46530,5,50.0
46531,5,50.0
46532,2,20.0
46533,8,80.0
46534,5,50.0
46535,3,30.0
46536,10,100.0
46537,6,60.0
46538,6,60.0
46539,4,40.0
46540,5,50.0
46541,7,70.0
46542,2,20.0
46543,8,80.0
46544,7,70.0
46545,8,80.0
46546,7,70.0
46547,8,80.0
46548,6,60.0
46549,7,70.0
46550,5,50.0
46551,8,80.0
46552,6,60.0
46553,6,60.0
46554,7,70.0
46555,5,50.0
46556,4,40.0
46557,9,90.0
46558,3,30.0
46559,4,40.0
46560,7,70.0
46561,3,30.0
46562,8,80.0
46563,8,80.0
46564,5,50.0
46565,6,60.0
46566,5,50.0
46567,5,50.0
46568,8,80.0
46569,5,50.0
46570,5,50.0
46571,8,80.0
46572,3,30.0
46573,4,40.0
46574,8,80.0
46575,7,70.0
46576,7,70.0
46577,7,70.0
46578,5,50.0
46579,6,60.0
46580,8,80.0
46581,10,100.0
46582,6,60.0
46583,10,100.0
46584,8,80.0
46585,4,40.0
46586,5,50.0
46587,6,60.0
46588,3,30.0
46589,6,60.0
46590,8,80.0
46591,1,10.0
46592,8,80.0
46593,3,30.0
46594,9,90.0
46595,6,60.0
46596,5,50.0
46597,6,60.0
46598,3,30.0
46599,7,70.0
46600,5,50.0
46601,4,40.0
46602,7,70.0
46603,6,60.0
46604,6,60.0
46605,4,40.0
46606,8,80.0
46607,6,60.0
46608,9,90.0
46609,7,70.0
46610,8,80.0
46611,9,90.0
46612,3,30.0
46613,9,90.0
46614,6,60.0
46615,4,40.0
46616,9,90.0
46617,4,40.0
46618,6,60.0
46619,8,80.0
46620,6,60.0
46621,5,50.0
46622,7,70.0
46623,7,70.0
46624,8,80.0
46625,8,80.0
46626,7,70.0
46627,4,40.0
46628,8,80.0
46629,6,60.0
46630,6,60.0
46631,9,90.0
46632,8,80.0
46633,7,70.0
46634,5,50.0
46635,4,40.0
46636,8,80.0
46637,5,50.0
46638,8,80.0
46639,6,60.0
46640,4,40.0
46641,6,60.0
46642,8,80.0
46643,8,80.0
46644,8,80.0
46645,9,90.0
46646,4,40.0
46647,4,40.0
46648,3,30.0
46649,4,40.0
46650,8,80.0
46651,10,100.0
46652,9,90.0
46653,9,90.0
46654,8,80.0
46655,6,60.0
46656,4,40.0
46657,2,20.0
46658,6,60.0
46659,4,40.0
46660,8,80.0
46661,7,70.0
46662,4,40.0
46663,3,30.0
46664,3,30.0
46665,6,60.0
46666,4,40.0
46667,10,100.0
46668,5,50.0
46669,6,60.0
46670,7,70.0
46671,7,70.0
46672,5,50.0
46673,5,50.0
46674,8,80.0
46675,6,60.0
46676,6,60.0
46677,4,40.0
46678,7,70.0
46679,9,90.0
46680,9,90.0
46681,3,30.0
46682,6,60.0
46683,5,50.0
46684,6,60.0
46685,8,80.0
46686,4,40.0
46687,3,30.0
46688,5,50.0
46689,9,90.0
46690,6,60.0
46691,8,80.0
46692,5,50.0
46693,6,60.0
46694,8,80.0
46695,10,100.0
46696,8,80.0
46697,3,30.0
46698,6,60.0
46699,5,50.0
46700,5,50.0
46701,5,50.0
46702,7,70.0
46703,10,100.0
46704,8,80.0
46705,7,70.0
46706,6,60.0
46707,10,100.0
46708,5,50.0
46709,7,70.0
46710,7,70.0
46711,5,50.0
46712,7,70.0
46713,9,90.0
46714,1,10.0
46715,9,90.0
46716,6,60.0
46717,9,90.0
46718,7,70.0
46719,7,70.0
46720,9,90.0
46721,4,40.0
46722,4,40.0
46723,4,40.0
46724,6,60.0
46725,7,70.0
46726,5,50.0
46727,7,70.0
46728,7,70.0
46729,4,40.0
46730,6,60.0
46731,4,40.0
46732,2,20.0
46733,5,50.0
46734,7,70.0
46735,5,50.0
46736,2,20.0
46737,8,80.0
46738,7,70.0
46739,7,70.0
46740,7,70.0
46741,5,50.0
46742,9,90.0
46743,7,70.0
46744,6,60.0
46745,7,70.0
46746,5,50.0
46747,7,70.0
46748,4,40.0
46749,7,70.0
46750,4,40.0
46751,7,70.0
46752,7,70.0
46753,4,40.0
46754,8,80.0
46755,9,90.0
46756,6,60.0
46757,4,40.0
46758,8,80.0
46759,7,70.0
46760,7,70.0
46761,8,80.0
46762,6,60.0
46763,8,80.0
46764,5,50.0
46765,6,60.0
46766,8,80.0
46767,5,50.0
46768,9,90.0
46769,8,80.0
46770,4,40.0
46771,6,60.0
46772,8,80.0
46773,9,90.0
46774,8,80.0
46775,5,50.0
46776,2,20.0
46777,6,60.0
46778,5,50.0
46779,9,90.0
46780,6,60.0
46781,6,60.0
46782,4,40.0
46783,2,20.0
46784,7,70.0
46785,9,90.0
46786,3,30.0
46787,5,50.0
46788,6,60.0
46789,8,80.0
46790,6,60.0
46791,7,70.0
46792,7,70.0
46793,5,50.0
46794,7,70.0
46795,8,80.0
46796,5,50.0
46797,8,80.0
46798,8,80.0
46799,3,30.0
46800,8,80.0
46801,7,70.0
46802,7,70.0
46803,5,50.0
46804,6,60.0
46805,9,90.0
46806,2,20.0
46807,8,80.0
46808,4,40.0
46809,4,40.0
46810,6,60.0
46811,7,70.0
46812,5,50.0
46813,2,20.0
46814,6,60.0
46815,9,90.0
46816,7,70.0
46817,6,60.0
46818,4,40.0
46819,8,80.0
46820,3,30.0
46821,6,60.0
46822,6,60.0
46823,8,80.0
46824,4,40.0
46825,1,10.0
46826,7,70.0
46827,5,50.0
46828,5,50.0
46829,5,50.0
46830,6,60.0
46831,10,100.0
46832,3,30.0
46833,7,70.0
46834,8,80.0
46835,6,60.0
46836,8,80.0
46837,8,80.0
46838,2,20.0
46839,5,50.0
46840,5,50.0
46841,9,90.0
46842,4,40.0
46843,8,80.0
46844,7,70.0
46845,9,90.0
46846,8,80.0
46847,4,40.0
46848,7,70.0
46849,9,90.0
46850,8,80.0
46851,8,80.0
46852,8,80.0
46853,7,70.0
46854,9,90.0
46855,6,60.0
46856,9,90.0
46857,6,60.0
46858,8,80.0
46859,6,60.0
46860,6,60.0
46861,7,70.0
46862,8,80.0
46863,5,50.0
46864,10,100.0
46865,4,40.0
46866,5,50.0
46867,4,40.0
46868,5,50.0
46869,6,60.0
46870,4,40.0
46871,6,60.0
46872,7,70.0
46873,5,50.0
46874,4,40.0
46875,2,20.0
46876,6,60.0
46877,10,100.0
46878,3,30.0
46879,7,70.0
46880,5,50.0
46881,9,90.0
46882,7,70.0
46883,7,70.0
46884,8,80.0
46885,3,30.0
46886,9,90.0
46887,6,60.0
46888,8,80.0
46889,8,80.0
46890,9,90.0
46891,6,60.0
46892,5,50.0
46893,8,80.0
46894,7,70.0
46895,7,70.0
46896,5,50.0
46897,7,70.0
46898,7,70.0
46899,6,60.0
46900,5,50.0
46901,6,60.0
46902,6,60.0
46903,9,90.0
46904,6,60.0
46905,8,80.0
46906,6,60.0
46907,6,60.0
46908,6,60.0
46909,7,70.0
46910,4,40.0
46911,4,40.0
46912,7,70.0
46913,9,90.0
46914,6,60.0
46915,4,40.0
46916,5,50.0
46917,3,30.0
46918,7,70.0
46919,6,60.0
46920,5,50.0
46921,6,60.0
46922,3,30.0
46923,7,70.0
46924,3,30.0
46925,7,70.0
46926,6,60.0
46927,9,90.0
46928,5,50.0
46929,8,80.0
46930,8,80.0
46931,4,40.0
46932,7,70.0
46933,3,30.0
46934,4,40.0
46935,7,70.0
46936,4,40.0
46937,8,80.0
46938,5,50.0
46939,3,30.0
46940,5,50.0
46941,5,50.0
46942,7,70.0
46943,3,30.0
46944,2,20.0
46945,8,80.0
46946,4,40.0
46947,8,80.0
46949,7,70.0
46950,5,50.0
46951,6,60.0
46952,6,60.0
46953,3,30.0
46954,9,90.0
46955,6,60.0
46956,8,80.0
46957,8,80.0
46958,6,60.0
46959,5,50.0
46960,8,80.0
46961,6,60.0
46962,8,80.0
46963,7,70.0
46964,3,30.0
46965,1,10.0
46966,5,50.0
46967,7,70.0
46968,5,50.0
46969,7,70.0
46970,6,60.0
46971,6,60.0
46972,5,50.0
46973,5,50.0
46974,4,40.0
46975,7,70.0
46976,8,80.0
46977,5,50.0
46978,6,60.0
46979,6,60.0
46980,3,30.0
46981,3,30.0
46982,8,80.0
46983,2,20.0
46984,7,70.0
46985,8,80.0
46986,6,60.0
46987,7,70.0
46988,8,80.0
46989,4,40.0
46990,7,70.0
46991,10,100.0
46992,10,100.0
46993,9,90.0
46994,7,70.0
46995,7,70.0
46996,4,40.0
46997,8,80.0
46998,4,40.0
46999,7,70.0
47000,7,70.0
47001,8,80.0
47002,8,80.0
47003,7,70.0
47004,7,70.0
47005,5,50.0
47006,6,60.0
47007,8,80.0
47008,9,90.0
47009,8,80.0
47010,5,50.0
47011,4,40.0
47012,4,40.0
47013,5,50.0
47014,7,70.0
47015,6,60.0
47016,8,80.0
47017,7,70.0
47018,7,70.0
47019,6,60.0
47020,5,50.0
47021,9,90.0
47022,6,60.0
47023,5,50.0
47024,4,40.0
47025,4,40.0
47026,7,70.0
47027,5,50.0
47028,3,30.0
47029,8,80.0
47030,7,70.0
47031,7,70.0
47032,8,80.0
47033,7,70.0
47034,7,70.0
47035,9,90.0
47036,6,60.0
47037,7,70.0
47038,7,70.0
47039,2,20.0
47040,6,60.0
47041,8,80.0
47042,5,50.0
47043,7,70.0
47044,2,20.0
47045,8,80.0
47046,8,80.0
47047,4,40.0
47048,8,80.0
47049,8,80.0
47050,9,90.0
47051,2,20.0
47052,7,70.0
47053,10,100.0
47054,3,30.0
47055,5,50.0
47056,5,50.0
47057,6,60.0
47058,4,40.0
47059,8,80.0
47060,6,60.0
47061,6,60.0
47062,10,100.0
47063,7,70.0
47064,9,90.0
47065,6,60.0
47066,7,70.0
47067,8,80.0
47068,7,70.0
47069,9,90.0
47070,6,60.0
47071,5,50.0
47072,7,70.0
47073,4,40.0
47074,6,60.0
47075,5,50.0
47076,5,50.0
47077,4,40.0
47078,8,80.0
47079,10,100.0
47080,7,70.0
47081,2,20.0
47082,4,40.0
47083,8,80.0
47084,8,80.0
47085,7,70.0
47086,7,70.0
47087,3,30.0
47088,6,60.0
47089,8,80.0
47090,4,40.0
47091,2,20.0
47092,9,90.0
47093,7,70.0
47094,1,10.0
47095,4,40.0
47096,7,70.0
47097,7,70.0
47098,10,100.0
47099,6,60.0
47100,5,50.0
47101,5,50.0
47102,8,80.0
47103,6,60.0
47104,5,50.0
47105,7,70.0
47106,7,70.0
47107,8,80.0
47108,4,40.0
47109,7,70.0
47110,5,50.0
47111,7,70.0
47112,5,50.0
47113,8,80.0
47114,5,50.0
47115,4,40.0
47116,6,60.0
47117,4,40.0
47118,6,60.0
47119,7,70.0
47120,7,70.0
47121,9,90.0
47122,5,50.0
47123,6,60.0
47124,6,60.0
47125,4,40.0
47126,8,80.0
47127,7,70.0
47128,8,80.0
47129,5,50.0
47130,9,90.0
47131,7,70.0
47132,9,90.0
47133,7,70.0
47134,7,70.0
47135,8,80.0
47136,8,80.0
47138,5,50.0
47139,8,80.0
47140,7,70.0
47141,9,90.0
47142,8,80.0
47143,7,70.0
47144,6,60.0
47145,8,80.0
47146,7,70.0
47147,4,40.0
47148,7,70.0
47149,7,70.0
47150,10,100.0
47151,7,70.0
47152,8,80.0
47153,2,20.0
47154,8,80.0
47155,8,80.0
47156,7,70.0
47157,6,60.0
47158,5,50.0
47159,7,70.0
47160,5,50.0
47161,9,90.0
47162,6,60.0
47163,7,70.0
47164,7,70.0
47165,5,50.0
47166,7,70.0
47167,9,90.0
47168,6,60.0
47169,4,40.0
47170,7,70.0
47171,5,50.0
47172,4,40.0
47173,7,70.0
47174,4,40.0
47175,6,60.0
47176,7,70.0
47177,7,70.0
47178,8,80.0
47179,6,60.0
47180,8,80.0
47181,6,60.0
47182,7,70.0
47183,7,70.0
47184,5,50.0
47185,5,50.0
47186,7,70.0
47187,3,30.0
47189,6,60.0
47190,3,30.0
47191,5,50.0
47192,8,80.0
47193,4,40.0
47194,5,50.0
47195,1,10.0
47196,2,20.0
47197,6,60.0
47198,8,80.0
47199,5,50.0
47200,7,70.0
47201,7,70.0
47202,3,30.0
47203,4,40.0
47204,7,70.0
47205,8,80.0
47206,8,80.0
47207,7,70.0
47208,6,60.0
47209,9,90.0
47210,8,80.0
47211,9,90.0
47212,7,70.0
47213,3,30.0
47214,9,90.0
47215,7,70.0
47216,6,60.0
47217,7,70.0
47218,8,80.0
47219,9,90.0
47220,5,50.0
47221,7,70.0
47222,4,40.0
47223,6,60.0
47224,10,100.0
47225,5,50.0
47226,7,70.0
47227,6,60.0
47228,3,30.0
47229,4,40.0
47230,2,20.0
47231,5,50.0
47232,4,40.0
47233,6,60.0
47234,8,80.0
47235,8,80.0
47236,6,60.0
47237,4,40.0
47238,8,80.0
47239,8,80.0
47240,4,40.0
47241,10,100.0
47242,6,60.0
47243,7,70.0
47244,7,70.0
47245,6,60.0
47246,4,40.0
47247,6,60.0
47248,7,70.0
47249,5,50.0
47250,7,70.0
47251,6,60.0
47252,8,80.0
47253,5,50.0
47254,6,60.0
47255,6,60.0
47256,7,70.0
47257,6,60.0
47258,5,50.0
47259,7,70.0
47260,9,90.0
47261,7,70.0
47262,9,90.0
47263,4,40.0
47264,6,60.0
47265,2,20.0
47266,9,90.0
47267,8,80.0
47268,7,70.0
47269,6,60.0
47270,4,40.0
47271,8,80.0
47272,7,70.0
47273,4,40.0
47274,6,60.0
47275,7,70.0
47276,8,80.0
47277,4,40.0
47278,9,90.0
47279,7,70.0
47280,9,90.0
47281,7,70.0
47282,9,90.0
47283,7,70.0
47284,7,70.0
47285,6,60.0
47286,7,70.0
47287,6,60.0
47288,3,30.0
47289,9,90.0
47290,7,70.0
47291,8,80.0
47292,5,50.0
47293,5,50.0
47294,3,30.0
47295,5,50.0
47296,6,60.0
47297,7,70.0
47298,8,80.0
47299,8,80.0
47300,6,60.0
47301,4,40.0
47302,4,40.0
47303,7,70.0
47304,3,30.0
47305,9,90.0
47306,6,60.0
47307,8,80.0
47308,4,40.0
47309,9,90.0
47310,6,60.0
47311,5,50.0
47312,2,20.0
47313,7,70.0
47314,5,50.0
47315,1,10.0
47316,8,80.0
47317,4,40.0
47318,3,30.0
47319,8,80.0
47320,9,90.0
47321,3,30.0
47322,7,70.0
47323,1,10.0
47324,7,70.0
47325,8,80.0
47326,7,70.0
47327,7,70.0
47328,6,60.0
47329,6,60.0
47330,4,40.0
47331,9,90.0
47332,6,60.0
47333,6,60.0
47334,7,70.0
47335,2,20.0
47336,8,80.0
47337,8,80.0
47338,9,90.0
47339,8,80.0
47340,8,80.0
47341,9,90.0
47342,3,30.0
47343,6,60.0
47344,3,30.0
47345,4,40.0
47346,7,70.0
47347,10,100.0
47348,9,90.0
47349,7,70.0
47350,7,70.0
47351,6,60.0
47352,5,50.0
47353,5,50.0
47354,6,60.0
47355,6,60.0
47356,9,90.0
47357,8,80.0
47358,4,40.0
47359,2,20.0
47360,2,20.0
47361,8,80.0
47362,4,40.0
47363,8,80.0
47364,4,40.0
47365,5,50.0
47366,9,90.0
47367,5,50.0
47368,5,50.0
47369,6,60.0
47370,6,60.0
47371,5,50.0
47372,6,60.0
47373,4,40.0
47374,8,80.0
47375,8,80.0
47376,3,30.0
47377,10,100.0
47378,5,50.0
47379,9,90.0
47380,9,90.0
47381,9,90.0
47382,8,80.0
47383,10,100.0
47384,8,80.0
47385,4,40.0
47386,6,60.0
47387,4,40.0
47388,9,90.0
47389,5,50.0
47390,7,70.0
47391,7,70.0
47392,9,90.0
47393,8,80.0
47394,7,70.0
47395,7,70.0
47396,7,70.0
47397,9,90.0
47398,8,80.0
47399,6,60.0
47400,7,70.0
47401,8,80.0
47402,9,90.0
47403,3,30.0
47404,5,50.0
47405,9,90.0
47406,7,70.0
47407,5,50.0
47408,5,50.0
47409,3,30.0
47410,8,80.0
47411,6,60.0
47412,8,80.0
47413,8,80.0
47414,8,80.0
47415,3,30.0
47416,6,60.0
47417,9,90.0
47418,10,100.0
47419,8,80.0
47420,6,60.0
47421,6,60.0
47422,10,100.0
47423,9,90.0
47424,8,80.0
47425,6,60.0
47426,8,80.0
47427,6,60.0
